geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51810040801,tract,2020,"Census Tract 408.01, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.862318311,percent,NA
51810040801,tract,2020,"Census Tract 408.01, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.657147031,percent,NA
51810040801,tract,2020,"Census Tract 408.01, Virginia Beach city, Virginia",2021,perc_income_med_price_100,2.300562413,percent,NA
51810040801,tract,2020,"Census Tract 408.01, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.876269082,percent,NA
51810040801,tract,2020,"Census Tract 408.01, Virginia Beach city, Virginia",2021,perc_income_min_price_100,1.205061719,percent,NA
51580060200,tract,2020,"Census Tract 602, Covington city, Virginia",2021,perc_income_med_price_25,1.136767318,percent,NA
51580060200,tract,2020,"Census Tract 602, Covington city, Virginia",2021,perc_income_min_price_25,0.852575488,percent,NA
51580060200,tract,2020,"Census Tract 602, Covington city, Virginia",2021,perc_income_med_price_100,1.136767318,percent,NA
51580060200,tract,2020,"Census Tract 602, Covington city, Virginia",2021,perc_income_min_price_100_plus,0.852575488,percent,NA
51580060200,tract,2020,"Census Tract 602, Covington city, Virginia",2021,perc_income_min_price_100,0.852575488,percent,NA
51013103000,tract,2020,"Census Tract 1030, Arlington County, Virginia",2021,perc_income_med_price_25,0.680255593,percent,NA
51013103000,tract,2020,"Census Tract 1030, Arlington County, Virginia",2021,perc_income_min_price_25,0.240038419,percent,NA
51013103000,tract,2020,"Census Tract 1030, Arlington County, Virginia",2021,perc_income_med_price_100,0.320077905,percent,NA
51013103000,tract,2020,"Census Tract 1030, Arlington County, Virginia",2021,perc_income_min_price_100_plus,0.320077905,percent,NA
51013103000,tract,2020,"Census Tract 1030, Arlington County, Virginia",2021,perc_income_min_price_100,0.320077905,percent,NA
51191010100,tract,2020,"Census Tract 101, Washington County, Virginia",2021,perc_income_med_price_25,1.235053898,percent,NA
51191010100,tract,2020,"Census Tract 101, Washington County, Virginia",2021,perc_income_min_price_25,0.441484861,percent,NA
51191010100,tract,2020,"Census Tract 101, Washington County, Virginia",2021,perc_income_med_price_100,1.103712152,percent,NA
51191010100,tract,2020,"Census Tract 101, Washington County, Virginia",2021,perc_income_min_price_100_plus,0.882969721,percent,NA
51191010100,tract,2020,"Census Tract 101, Washington County, Virginia",2021,perc_income_min_price_100,0.882969721,percent,NA
51760021100,tract,2020,"Census Tract 211, Richmond city, Virginia",2021,perc_income_med_price_25,2.675095082,percent,NA
51760021100,tract,2020,"Census Tract 211, Richmond city, Virginia",2021,perc_income_min_price_25,0.943947541,percent,NA
51760021100,tract,2020,"Census Tract 211, Richmond city, Virginia",2021,perc_income_med_price_100,1.258701639,percent,NA
51760021100,tract,2020,"Census Tract 211, Richmond city, Virginia",2021,perc_income_min_price_100_plus,1.258701639,percent,NA
51760021100,tract,2020,"Census Tract 211, Richmond city, Virginia",2021,perc_income_min_price_100,1.258701639,percent,NA
51161031102,tract,2020,"Census Tract 311.02, Roanoke County, Virginia",2021,perc_income_med_price_25,1.986908241,percent,NA
51161031102,tract,2020,"Census Tract 311.02, Roanoke County, Virginia",2021,perc_income_min_price_25,0.701110462,percent,NA
51161031102,tract,2020,"Census Tract 311.02, Roanoke County, Virginia",2021,perc_income_med_price_100,3.974050263,percent,NA
51161031102,tract,2020,"Census Tract 311.02, Roanoke County, Virginia",2021,perc_income_min_price_100_plus,1.402454705,percent,NA
51161031102,tract,2020,"Census Tract 311.02, Roanoke County, Virginia",2021,perc_income_min_price_100,3.974050263,percent,NA
51161030500,tract,2020,"Census Tract 305, Roanoke County, Virginia",2021,perc_income_med_price_25,1.057966805,percent,NA
51161030500,tract,2020,"Census Tract 305, Roanoke County, Virginia",2021,perc_income_min_price_25,0.373319502,percent,NA
51161030500,tract,2020,"Census Tract 305, Roanoke County, Virginia",2021,perc_income_med_price_100,2.116058091,percent,NA
51161030500,tract,2020,"Census Tract 305, Roanoke County, Virginia",2021,perc_income_min_price_100_plus,1.306929461,percent,NA
51161030500,tract,2020,"Census Tract 305, Roanoke County, Virginia",2021,perc_income_min_price_100,2.116058091,percent,NA
51059460100,tract,2020,"Census Tract 4601, Fairfax County, Virginia",2021,perc_income_med_price_25,0.529103609,percent,NA
51059460100,tract,2020,"Census Tract 4601, Fairfax County, Virginia",2021,perc_income_min_price_25,0.158694042,percent,NA
51059460100,tract,2020,"Census Tract 4601, Fairfax County, Virginia",2021,perc_income_med_price_100,0.793681871,percent,NA
51059460100,tract,2020,"Census Tract 4601, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.211609694,percent,NA
51059460100,tract,2020,"Census Tract 4601, Fairfax County, Virginia",2021,perc_income_min_price_100,0.317440999,percent,NA
51085321300,tract,2020,"Census Tract 3213, Hanover County, Virginia",2021,perc_income_med_price_25,1.259266576,percent,NA
51085321300,tract,2020,"Census Tract 3213, Hanover County, Virginia",2021,perc_income_min_price_25,0.444351154,percent,NA
51085321300,tract,2020,"Census Tract 3213, Hanover County, Virginia",2021,perc_income_med_price_100,0.592517595,percent,NA
51085321300,tract,2020,"Census Tract 3213, Hanover County, Virginia",2021,perc_income_min_price_100_plus,0.592517595,percent,NA
51085321300,tract,2020,"Census Tract 3213, Hanover County, Virginia",2021,perc_income_min_price_100,0.592517595,percent,NA
51760050400,tract,2020,"Census Tract 504, Richmond city, Virginia",2021,perc_income_med_price_25,0.666344345,percent,NA
51760050400,tract,2020,"Census Tract 504, Richmond city, Virginia",2021,perc_income_min_price_25,0.235129626,percent,NA
51760050400,tract,2020,"Census Tract 504, Richmond city, Virginia",2021,perc_income_med_price_100,0.313532302,percent,NA
51760050400,tract,2020,"Census Tract 504, Richmond city, Virginia",2021,perc_income_min_price_100_plus,0.313532302,percent,NA
51760050400,tract,2020,"Census Tract 504, Richmond city, Virginia",2021,perc_income_min_price_100,0.313532302,percent,NA
51095080401,tract,2020,"Census Tract 804.01, James City County, Virginia",2021,perc_income_med_price_25,1.248002349,percent,NA
51095080401,tract,2020,"Census Tract 804.01, James City County, Virginia",2021,perc_income_min_price_25,0.44008272,percent,NA
51095080401,tract,2020,"Census Tract 804.01, James City County, Virginia",2021,perc_income_med_price_100,2.202469378,percent,NA
51095080401,tract,2020,"Census Tract 804.01, James City County, Virginia",2021,perc_income_min_price_100_plus,0.587217484,percent,NA
51095080401,tract,2020,"Census Tract 804.01, James City County, Virginia",2021,perc_income_min_price_100,0.880899646,percent,NA
51085320602,tract,2020,"Census Tract 3206.02, Hanover County, Virginia",2021,perc_income_med_price_25,1.809099778,percent,NA
51085320602,tract,2020,"Census Tract 3206.02, Hanover County, Virginia",2021,perc_income_min_price_25,0.638368071,percent,NA
51085320602,tract,2020,"Census Tract 3206.02, Hanover County, Virginia",2021,perc_income_med_price_100,0.851228381,percent,NA
51085320602,tract,2020,"Census Tract 3206.02, Hanover County, Virginia",2021,perc_income_min_price_100_plus,0.851228381,percent,NA
51085320602,tract,2020,"Census Tract 3206.02, Hanover County, Virginia",2021,perc_income_min_price_100,0.851228381,percent,NA
51087200407,tract,2020,"Census Tract 2004.07, Henrico County, Virginia",2021,perc_income_med_price_25,1.385687694,percent,NA
51087200407,tract,2020,"Census Tract 2004.07, Henrico County, Virginia",2021,perc_income_min_price_25,0.488960748,percent,NA
51087200407,tract,2020,"Census Tract 2004.07, Henrico County, Virginia",2021,perc_income_med_price_100,0.652002011,percent,NA
51087200407,tract,2020,"Census Tract 2004.07, Henrico County, Virginia",2021,perc_income_min_price_100_plus,0.652002011,percent,NA
51087200407,tract,2020,"Census Tract 2004.07, Henrico County, Virginia",2021,perc_income_min_price_100,0.652002011,percent,NA
51035080200,tract,2020,"Census Tract 802, Carroll County, Virginia",2021,perc_income_med_price_25,2.543402226,percent,NA
51035080200,tract,2020,"Census Tract 802, Carroll County, Virginia",2021,perc_income_min_price_25,0.635930048,percent,NA
51035080200,tract,2020,"Census Tract 802, Carroll County, Virginia",2021,perc_income_med_price_100,1.589825119,percent,NA
51035080200,tract,2020,"Census Tract 802, Carroll County, Virginia",2021,perc_income_min_price_100_plus,1.271860095,percent,NA
51035080200,tract,2020,"Census Tract 802, Carroll County, Virginia",2021,perc_income_min_price_100,1.271860095,percent,NA
51087200302,tract,2020,"Census Tract 2003.02, Henrico County, Virginia",2021,perc_income_med_price_25,1.157008667,percent,NA
51087200302,tract,2020,"Census Tract 2003.02, Henrico County, Virginia",2021,perc_income_min_price_25,0.408267913,percent,NA
51087200302,tract,2020,"Census Tract 2003.02, Henrico County, Virginia",2021,perc_income_med_price_100,0.544402596,percent,NA
51087200302,tract,2020,"Census Tract 2003.02, Henrico County, Virginia",2021,perc_income_min_price_100_plus,0.544402596,percent,NA
51087200302,tract,2020,"Census Tract 2003.02, Henrico County, Virginia",2021,perc_income_min_price_100,0.544402596,percent,NA
51009010504,tract,2020,"Census Tract 105.04, Amherst County, Virginia",2021,perc_income_med_price_25,2.767123288,percent,NA
51009010504,tract,2020,"Census Tract 105.04, Amherst County, Virginia",2021,perc_income_min_price_25,0.829943268,percent,NA
51009010504,tract,2020,"Census Tract 105.04, Amherst County, Virginia",2021,perc_income_med_price_100,1.106683271,percent,NA
51009010504,tract,2020,"Census Tract 105.04, Amherst County, Virginia",2021,perc_income_min_price_100_plus,1.106683271,percent,NA
51009010504,tract,2020,"Census Tract 105.04, Amherst County, Virginia",2021,perc_income_min_price_100,1.106683271,percent,NA
51009010503,tract,2020,"Census Tract 105.03, Amherst County, Virginia",2021,perc_income_med_price_25,2.524018116,percent,NA
51009010503,tract,2020,"Census Tract 105.03, Amherst County, Virginia",2021,perc_income_min_price_25,1.33610513,percent,NA
51009010503,tract,2020,"Census Tract 105.03, Amherst County, Virginia",2021,perc_income_med_price_100,1.187616007,percent,NA
51009010503,tract,2020,"Census Tract 105.03, Amherst County, Virginia",2021,perc_income_min_price_100_plus,1.187616007,percent,NA
51009010503,tract,2020,"Census Tract 105.03, Amherst County, Virginia",2021,perc_income_min_price_100,1.187616007,percent,NA
51153901409,tract,2020,"Census Tract 9014.09, Prince William County, Virginia",2021,perc_income_med_price_25,0.695075021,percent,NA
51153901409,tract,2020,"Census Tract 9014.09, Prince William County, Virginia",2021,perc_income_min_price_25,0.198521927,percent,NA
51153901409,tract,2020,"Census Tract 9014.09, Prince William County, Virginia",2021,perc_income_med_price_100,0.304287736,percent,NA
51153901409,tract,2020,"Census Tract 9014.09, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.198521927,percent,NA
51153901409,tract,2020,"Census Tract 9014.09, Prince William County, Virginia",2021,perc_income_min_price_100,0.198521927,percent,NA
51153901506,tract,2020,"Census Tract 9015.06, Prince William County, Virginia",2021,perc_income_med_price_25,0.81234916,percent,NA
51153901506,tract,2020,"Census Tract 9015.06, Prince William County, Virginia",2021,perc_income_min_price_25,0.286649621,percent,NA
51153901506,tract,2020,"Census Tract 9015.06, Prince William County, Virginia",2021,perc_income_med_price_100,0.382231356,percent,NA
51153901506,tract,2020,"Census Tract 9015.06, Prince William County, Virginia",2021,perc_income_min_price_100_plus,0.382231356,percent,NA
51153901506,tract,2020,"Census Tract 9015.06, Prince William County, Virginia",2021,perc_income_min_price_100,0.382231356,percent,NA
51790000300,tract,2020,"Census Tract 3, Staunton city, Virginia",2021,perc_income_med_price_25,1.467269964,percent,NA
51790000300,tract,2020,"Census Tract 3, Staunton city, Virginia",2021,perc_income_min_price_25,0.62871019,percent,NA
51790000300,tract,2020,"Census Tract 3, Staunton city, Virginia",2021,perc_income_med_price_100,1.676071347,percent,NA
51790000300,tract,2020,"Census Tract 3, Staunton city, Virginia",2021,perc_income_min_price_100_plus,0.838350134,percent,NA
51790000300,tract,2020,"Census Tract 3, Staunton city, Virginia",2021,perc_income_min_price_100,1.676071347,percent,NA
51089010400,tract,2020,"Census Tract 104, Henry County, Virginia",2021,perc_income_med_price_25,2.10644061,percent,NA
51089010400,tract,2020,"Census Tract 104, Henry County, Virginia",2021,perc_income_min_price_25,0.902588283,percent,NA
51089010400,tract,2020,"Census Tract 104, Henry County, Virginia",2021,perc_income_med_price_100,1.504815409,percent,NA
51089010400,tract,2020,"Census Tract 104, Henry County, Virginia",2021,perc_income_min_price_100_plus,1.203551364,percent,NA
51089010400,tract,2020,"Census Tract 104, Henry County, Virginia",2021,perc_income_min_price_100,1.504815409,percent,NA
51185020100,tract,2020,"Census Tract 201, Tazewell County, Virginia",2021,perc_income_med_price_25,2.105667311,percent,NA
51185020100,tract,2020,"Census Tract 201, Tazewell County, Virginia",2021,perc_income_min_price_25,0.847693975,percent,NA
51185020100,tract,2020,"Census Tract 201, Tazewell County, Virginia",2021,perc_income_med_price_100,2.189899656,percent,NA
51185020100,tract,2020,"Census Tract 201, Tazewell County, Virginia",2021,perc_income_min_price_100_plus,1.130352852,percent,NA
51185020100,tract,2020,"Census Tract 201, Tazewell County, Virginia",2021,perc_income_min_price_100,1.581476422,percent,NA
51143010802,tract,2020,"Census Tract 108.02, Pittsylvania County, Virginia",2021,perc_income_med_price_25,1.900646306,percent,NA
51143010802,tract,2020,"Census Tract 108.02, Pittsylvania County, Virginia",2021,perc_income_min_price_25,0.886833101,percent,NA
51143010802,tract,2020,"Census Tract 108.02, Pittsylvania County, Virginia",2021,perc_income_med_price_100,1.013559752,percent,NA
51143010802,tract,2020,"Census Tract 108.02, Pittsylvania County, Virginia",2021,perc_income_min_price_100_plus,1.013559752,percent,NA
51143010802,tract,2020,"Census Tract 108.02, Pittsylvania County, Virginia",2021,perc_income_min_price_100,1.013559752,percent,NA
51810045427,tract,2020,"Census Tract 454.27, Virginia Beach city, Virginia",2021,perc_income_med_price_25,1.121869122,percent,NA
51810045427,tract,2020,"Census Tract 454.27, Virginia Beach city, Virginia",2021,perc_income_min_price_25,0.395868396,percent,NA
51810045427,tract,2020,"Census Tract 454.27, Virginia Beach city, Virginia",2021,perc_income_med_price_100,1.97986998,percent,NA
51810045427,tract,2020,"Census Tract 454.27, Virginia Beach city, Virginia",2021,perc_income_min_price_100_plus,0.791868792,percent,NA
51810045427,tract,2020,"Census Tract 454.27, Virginia Beach city, Virginia",2021,perc_income_min_price_100,0.791868792,percent,NA
51770002100,tract,2020,"Census Tract 21, Roanoke city, Virginia",2021,perc_income_med_price_25,2.102071512,percent,NA
51770002100,tract,2020,"Census Tract 21, Roanoke city, Virginia",2021,perc_income_min_price_25,0.615095372,percent,NA
51770002100,tract,2020,"Census Tract 21, Roanoke city, Virginia",2021,perc_income_med_price_100,3.486497573,percent,NA
51770002100,tract,2020,"Census Tract 21, Roanoke city, Virginia",2021,perc_income_min_price_100_plus,1.230395843,percent,NA
